month,regional_team,bnf_code,bnf_name,drug,items,quantity
2021-05-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,7401,31676.0
2021-10-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4956,21707.0
2021-06-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,8074,34561.0
2025-04-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2760,11855.0
2020-09-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2785,13899.0
2021-12-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5673,24883.0
2024-11-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3397,14655.0
2020-02-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2660,11155.0
2024-06-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2366,10147.0
2021-01-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5584,26657.0
2025-04-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2821,12085.0
2022-10-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4012,20141.0
2021-07-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5103,22447.0
2023-11-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6656,28420.0
2023-01-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5293,23374.0
2021-02-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4812,20569.0
2020-09-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4558,19593.0
2021-09-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4124,17276.0
2022-04-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6390,28996.0
2024-07-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3124,16214.0
2023-02-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6178,26535.0
2023-02-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,7400,35577.0
2021-12-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,9054,38697.0
2020-10-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5536,26654.0
2022-10-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,9928,43014.0
2021-02-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6712,28631.0
2020-10-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2824,14008.0
2021-07-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4024,16816.0
2024-11-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,1908,8593.0
2024-02-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2817,12612.0
2020-08-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4144,17688.0
2021-06-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4836,21040.0
2021-03-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5811,24167.0
2022-03-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,7214,33366.0
2023-07-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4720,20840.0
2022-08-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,10371,44877.0
2022-09-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5039,21455.0
2023-06-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6810,29084.0
2024-05-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3883,16794.0
2020-05-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4032,17298.0
2022-06-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5698,25006.0
2024-10-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4818,21399.0
2023-10-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4339,19043.0
2020-04-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4319,17964.0
2020-06-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3024,12721.0
2023-11-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4291,18922.0
2024-02-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4907,21418.0
2023-03-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6992,29581.0
2022-05-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5127,22391.0
2023-08-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,9733,42123.0
2023-08-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4170,20729.0
2020-09-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5244,25269.0
2022-03-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,8534,38805.0
2023-05-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3851,19567.0
2023-08-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6821,29169.0
2020-05-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5787,24709.0
2020-08-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4840,23168.0
2024-09-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2816,14598.0
2025-01-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2175,9390.0
2021-02-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5036,20994.0
2021-05-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5534,23358.0
2023-10-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4460,18866.0
2023-12-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4209,18696.0
2022-09-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,7607,32367.0
2024-11-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2206,9500.0
2022-12-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3907,19628.0
2022-11-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5451,24037.0
2020-09-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3293,13956.0
2021-01-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2904,14644.0
2024-10-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4247,20308.0
2023-04-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3617,18185.0
2023-12-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,9335,41302.0
2020-07-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4443,19128.0
2021-10-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6053,25286.0
2021-11-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3513,17480.0
2025-01-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,1822,8191.0
2020-02-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5311,22561.0
2020-02-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3828,15985.0
2024-10-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3614,15576.0
2022-02-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6993,31188.0
2022-03-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,12149,56458.0
2025-03-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,1967,8401.0
2023-05-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6554,28060.0
2023-05-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,7994,38449.0
2023-03-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,9642,41774.0
2020-06-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3407,15409.0
2022-02-01,,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,1,4.0
2023-05-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4449,18903.0
2022-12-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,8196,39516.0
2021-02-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4005,17651.0
2021-07-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6973,33027.0
2022-09-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,8659,41454.0
2020-07-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4780,20055.0
2021-06-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5912,25047.0
2023-09-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6525,27767.0
2022-03-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4429,23309.0
2024-10-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2508,10732.0
2023-05-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4811,21361.0
2024-07-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2916,12709.0
2024-01-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3631,15622.0
2022-01-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6433,27313.0
2022-01-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3616,17950.0
2020-12-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2955,14659.0
2022-05-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,8779,42752.0
2025-01-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3862,18385.0
2023-09-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6236,26503.0
2023-11-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6048,25632.0
2020-05-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4650,22368.0
2020-01-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3861,16583.0
2023-10-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4057,20434.0
2020-07-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6460,27732.0
2023-04-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4649,20485.0
2020-05-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4301,18064.0
2021-05-01,,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,1,4.0
2023-01-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3920,20022.0
2021-03-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3727,15673.0
2020-10-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4768,20465.0
2020-03-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2649,13435.0
2025-01-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2475,12460.0
2024-07-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5516,24745.0
2024-04-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,7475,33496.0
2025-02-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3713,16414.0
2023-04-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,7394,35667.0
2024-12-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,1884,8552.0
2023-07-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4765,20186.0
2022-11-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,9811,42681.0
2020-08-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5869,25056.0
2021-10-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3235,15972.0
2020-04-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4574,21788.0
2020-04-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5912,25231.0
2021-04-01,,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2,8.0
2020-03-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4358,18811.0
2025-02-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2157,10998.0
2023-04-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6195,26149.0
2023-11-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3984,19765.0
2022-07-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4881,20837.0
2022-10-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5571,24559.0
2022-04-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,9273,45873.0
2023-03-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4787,20268.0
2022-07-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4010,20268.0
2021-08-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,8056,34479.0
2021-12-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3546,17373.0
2024-05-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5203,23051.0
2022-01-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5206,22810.0
2022-02-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3781,19803.0
2025-04-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3371,15873.0
2022-08-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3962,19883.0
2020-04-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2988,12580.0
2021-04-01,Y58,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4603,20301.0
2025-02-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3425,16189.0
2023-04-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4168,17725.0
2024-04-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3725,16301.0
2022-11-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,8375,40281.0
2020-11-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4856,20320.0
2022-03-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,9929,49507.0
2025-03-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3821,16765.0
2021-03-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5478,23145.0
2020-08-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2514,12451.0
2020-09-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4895,20565.0
2023-11-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4462,18929.0
2024-02-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,7269,32100.0
2022-06-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4916,21075.0
2024-03-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3982,17294.0
2021-04-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3098,15430.0
2024-01-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5953,26495.0
2023-12-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,6889,30002.0
2022-07-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,7192,30985.0
2021-05-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5533,23055.0
2021-07-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,8191,35059.0
2020-01-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2438,12003.0
2024-07-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4989,24290.0
2024-06-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,4730,21224.0
2024-12-01,Y61,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3276,14302.0
2023-11-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,9246,40130.0
2021-02-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,3325,13971.0
2021-03-01,Y60,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,7666,32795.0
2020-12-01,Y59,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5894,28321.0
2021-08-01,Y63,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5900,24594.0
2022-03-01,Y62,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,5779,26246.0
2024-11-01,Y56,0601023AQBBABAB,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,Dulaglutide,2575,13112.0
