month,regional_team,chemical,bnf_name,items,quantity,total_list_size,rate
2024-08-01,Y60,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,33,36.0,11957938,2.759673114210828e-06
2024-08-01,Y56,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1402,1694.0,11031060,0.00012709567348922045
2024-12-01,Y56,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,4.0,11103147,9.006455557149699e-08
2025-06-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,8533,8978.0,7348961,0.0011611165170151263
2025-06-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1968,2127.0,6149582,0.0003200217510718615
2024-04-01,Y60,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,2,5.0,11916420,1.6783564191258783e-07
2024-04-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,4,4.0,6116668,6.539508111278886e-07
2024-12-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,918,1082.0,12008375,7.644664661121926e-05
2025-03-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,722,756.0,7970396,9.058521057172065e-05
2025-06-01,Y62,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,3105,3256.0,7976439,0.0003892714530882766
2025-06-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,3,9.0,7348961,4.0822097164483524e-07
2025-05-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,260,276.0,6149182,4.22820466201846e-05
2025-04-01,Y63,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1447,1525.0,9275991,0.0001559941142676831
2025-04-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1635,1807.0,6149150,0.00026589040761731297
2024-10-01,Y59,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,41,46.0,9857536,4.159254401911391e-06
2024-10-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,59,61.0,6138805,9.610991064221783e-06
2024-11-01,Y59,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2300,2867.0,9869858,0.00023303273461482425
2024-11-01,Y58,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,244,285.0,6145094,3.970647153648097e-05
2024-12-01,Y56,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,100,124.0,11103147,9.006455557149698e-06
2025-01-01,Y58,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,104,115.0,6150482,1.690924386088765e-05
2025-03-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,7227,7626.0,7970396,0.0009067303556811983
2025-03-01,Y56,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,223,263.0,11120160,2.0053668292542554e-05
2024-06-01,Y60,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,68,75.0,11944759,5.692873334656647e-06
2025-05-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,215,229.0,6149182,3.4964000089768036e-05
2025-04-01,Y60,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,2,5.0,12021227,1.6637236781237057e-07
2024-07-01,Y60,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,12,36.0,11953078,1.0039255160888267e-06
2024-11-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1186,1414.0,9869858,0.00012016383619703546
2024-11-01,Y61,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,484,541.0,7327234,6.605493969484256e-05
2024-12-01,Y60,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,3112,3405.0,12008375,0.0002591524665077498
2024-09-01,Y61,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,627,714.0,7311596,8.57541910138361e-05
2024-09-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,418,463.0,6130305,6.818584067187521e-05
2024-04-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,550,617.0,11916420,4.6154801525961656e-05
2024-04-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,489,657.0,11916420,4.103581444762773e-05
2024-04-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,23,92.0,11006217,2.0897280146302766e-06
2024-08-01,Y60,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,6,15.0,11957938,5.017587480383323e-07
2025-06-01,Y63,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,124,136.0,9273184,1.337189038845773e-05
2025-04-01,Y58,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,1.0,6149150,1.6262410251823423e-07
2024-07-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,4346,4736.0,9231835,0.00047076231323458443
2024-09-01,Y63,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,617,658.0,9238877,6.678300836779189e-05
2025-01-01,Y60,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,3909,4281.0,12011183,0.0003254467107861066
2025-03-01,Y60,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,247,260.0,12018637,2.055141527279674e-05
2025-06-01,Y63,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,599,644.0,9273184,6.45948576023079e-05
2025-06-01,Y61,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,475,510.0,7348961,6.463498717709891e-05
2024-11-01,Y63,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,4.0,9268562,1.0789160173929894e-07
2024-10-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1150,1386.0,7946789,0.0001447125373531372
2024-10-01,Y63,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,46,49.0,9256322,4.969576468925779e-06
2024-10-01,Y59,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,280,314.0,9857536,2.840466420817535e-05
2024-09-01,Y63,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,28,30.0,9238877,3.0306713683925006e-06
2024-08-01,Y58,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,362,399.0,6129073,5.9062765282776045e-05
2024-08-01,Y61,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,23,26.0,7307085,3.147630005672577e-06
2024-03-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,30,54.0,11015462,2.723444554572473e-06
2025-04-01,Y56,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,265,321.0,11124285,2.382175573531243e-05
2024-10-01,Y60,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,8,14.0,11986533,6.674156739067085e-07
2024-05-01,Y63,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,31,37.0,9225693,3.360181180969278e-06
2024-11-01,Y63,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,132,150.0,9268562,1.4241691429587459e-05
2024-11-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1307,1669.0,11098349,0.00011776526400458303
2025-03-01,Y56,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,3998,4867.0,11120160,0.0003595272010474669
2024-06-01,Y63,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,115,127.0,9229501,1.246004523971556e-05
2024-06-01,Y60,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,4,7.0,11944759,3.348749020386263e-07
2024-08-01,Y59,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,3,12.0,9839847,3.048827893360537e-07
2025-05-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1048,1142.0,7345292,0.00014267642457236555
2025-05-01,Y56,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,359,452.0,11122723,3.2276269039514876e-05
2024-05-01,Y61,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,7,28.0,7287451,9.60555343699738e-07
2024-05-01,Y56,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,3,9.0,11034189,2.7188223801495515e-07
2024-07-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,7,7.0,6126251,1.1426237677822864e-06
2024-11-01,Y60,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,115,135.0,12001351,9.582254531177365e-06
2025-03-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1668,2044.0,11120160,0.00014999784175767256
2024-04-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,407,536.0,9805394,4.150776603163524e-05
2024-08-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,5746,6279.0,9236082,0.0006221252691346828
2024-08-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,3260,3678.0,7307085,0.00044614233993446085
2024-08-01,Y58,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1261,1394.0,6129073,0.00020574073762867566
2024-08-01,Y62,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,252,294.0,7925048,3.179791466247271e-05
2025-05-01,Y63,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,299,317.0,9275049,3.223702645667964e-05
2025-04-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,7864,8361.0,7342352,0.0010710464439732663
2025-04-01,Y60,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,387,425.0,12021227,3.219305317169371e-05
2025-05-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,12021740,8.31826341278384e-08
2024-10-01,Y60,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,610,734.0,11986533,5.089044513538652e-05
2024-07-01,Y60,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,17,47.0,11953078,1.422227814459171e-06
2024-09-01,Y60,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4094,4502.0,11966601,0.0003421188690088355
2025-06-01,Y56,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1796,2100.0,11130730,0.0001613550953082143
2024-04-01,Y62,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,5,5.0,7890348,6.336856118386667e-07
2024-06-01,Y62,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,3,3.0,7913412,3.7910322374217344e-07
2024-10-01,Y58,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,204,235.0,6138805,3.3231223340699044e-05
2024-02-01,Y56,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1,1.0,11014884,9.078624886108651e-08
2024-11-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,748,832.0,6145094,0.00012172311766101544
2024-08-01,Y58,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,13,14.0,6129073,2.1210385322543883e-06
2025-02-01,Y56,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,8.0,11117003,8.995230099335225e-08
2024-03-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,17,73.0,11015462,1.543285247591068e-06
2025-06-01,Y60,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,6632,7105.0,12023842,0.000551570787440487
2025-06-01,Y58,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,1.0,6149582,1.6261267839017352e-07
2025-04-01,Y59,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,9884038,1.0117322495117886e-07
2024-06-01,Y63,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,2,5.0,9229501,2.1669643895157494e-07
2025-02-01,Y61,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,7341176,1.3621795744986906e-07
2024-12-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,3,12.0,12008375,2.498256425203244e-07
2025-02-01,Y61,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,210,231.0,7341176,2.8605771064472503e-05
2025-05-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4541,4950.0,9885194,0.0004593738878569303
2025-05-01,Y56,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1744,2078.0,11122723,0.00015679613706104161
2024-09-01,Y58,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,2,2.0,6130305,3.262480414922259e-07
2024-09-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,11966601,8.356591817509417e-08
2024-11-01,Y61,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1346,1524.0,7327234,0.00018369824138276462
2025-01-01,Y58,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,578,623.0,6150482,9.397637453454868e-05
2024-04-01,Y59,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,98,240.0,9805394,9.994498946192269e-06
2024-06-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,2778,3559.0,9824332,0.00028276731690256394
2024-08-01,Y60,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,346,396.0,11957938,2.89347544702105e-05
2025-04-01,Y62,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,306,334.0,7972232,3.838322818503024e-05
2025-04-01,Y62,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,241,258.0,7972232,3.0229928080366954e-05
2024-07-01,Y63,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,5,17.0,9231835,5.416041339560337e-07
2024-10-01,Y63,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3298,3502.0,9256322,0.0003562970259677656
2024-10-01,Y61,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,58,64.0,7316007,7.927821829585456e-06
2024-11-01,Y61,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,273,302.0,7327234,3.725826143944632e-05
2024-09-01,Y59,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1741,2108.0,9845426,0.00017683338435533415
2025-01-01,Y63,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1926,2052.0,9274875,0.00020765778514535236
2025-06-01,Y59,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,566,642.0,9887419,5.7244463899021576e-05
2024-06-01,Y62,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,4,13.0,7913412,5.054709649895645e-07
2024-10-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1239,1574.0,11073203,0.00011189174442119412
2024-05-01,Y63,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,4,16.0,9225693,4.335717652863584e-07
2024-07-01,Y60,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4003,4482.0,11953078,0.00033489282007529775
2024-11-01,Y58,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1636,1732.0,6145094,0.0002662286370232904
2024-09-01,Y58,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,15,15.0,6130305,2.4468603111916945e-06
2025-01-01,Y61,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,113,123.0,7336059,1.540336575809982e-05
2025-02-01,Y56,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,634,745.0,11117003,5.702975882978533e-05
2024-04-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,2,2.0,9805394,2.0396936624882183e-07
2024-02-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,2,2.0,11897588,1.681012991877009e-07
2024-08-01,Y63,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2765,2977.0,9236082,0.0002993693646288545
2025-05-01,Y60,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,927,1011.0,12021740,7.71103018365062e-05
2025-05-01,Y62,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,380,395.0,7973347,4.765878118687171e-05
2025-04-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,176,189.0,6149150,2.8621842043209223e-05
2024-02-01,Y63,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,1.0,9209831,1.0857962540246396e-07
2024-07-01,Y59,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1267,1587.0,9831554,0.00012887077668494726
2024-12-01,Y56,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,739,901.0,11103147,6.655770656733628e-05
2024-09-01,Y62,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,629,690.0,7930980,7.930924047217368e-05
2025-02-01,Y56,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1004,1233.0,11117003,9.031211019732567e-05
2025-06-01,Y63,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,2063,2145.0,9273184,0.0002224694344466798
2025-05-01,Y58,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,6380,6934.0,6149182,0.0010375363747568375
2025-04-01,Y58,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,751,823.0,6149150,0.0001221307009911939
2024-06-01,Y60,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,1,4.0,11944759,8.371872550965658e-08
2024-06-01,Y62,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,1,1.0,7913412,1.2636774124739114e-07
2024-05-01,Y62,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,327,449.0,7906980,4.135586532405545e-05
2024-05-01,Y56,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,245,344.0,11034189,2.220371610455467e-05
2024-05-01,Y58,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,9,27.0,6122470,1.4699949530173279e-06
2025-05-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,4602,5204.0,9885194,0.0004655447328600734
2024-07-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,6,10.0,6126251,9.793918009562456e-07
2024-12-01,Y61,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,354,387.0,7332577,4.827770645981624e-05
2024-12-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,2,2.0,7332577,2.727554037277754e-07
2024-09-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1529,1777.0,9238877,0.0001654963043668619
2024-09-01,Y60,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,550,595.0,11966601,4.596125499630179e-05
2025-01-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,12319,13105.0,9274875,0.001328211970511732
2025-01-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1228,1401.0,7965242,0.00015416982936613852
2025-02-01,Y62,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1015,1081.0,7969966,0.00012735311543361666
2024-09-01,Y62,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,17,26.0,7930980,2.143492985734424e-06
2024-04-01,Y58,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,50,95.0,6116668,8.174385139098607e-06
2025-05-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,8370,8808.0,7973347,0.0010497473645634638
2025-05-01,Y56,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,363,422.0,11122723,3.263589320708607e-05
2024-12-01,Y61,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,7332577,1.363777018638877e-07
2024-06-01,Y62,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,3,3.0,7913412,3.7910322374217344e-07
2024-01-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,9201868,1.0867358671087218e-07
2024-11-01,Y60,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,450,545.0,12001351,3.749577860025926e-05
2024-12-01,Y62,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1414,1519.0,7963722,0.00017755516829944592
2024-07-01,Y59,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,2,5.0,9831554,2.0342664038665707e-07
2024-09-01,Y60,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1519,1833.0,11966601,0.00012693662970796803
2025-03-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,3532,4013.0,9881533,0.00035743441832355365
2025-05-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1895,2061.0,6149182,0.00030817107055865315
2025-06-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,1.0,9273184,1.0783782571336878e-07
2024-09-01,Y56,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,4.0,11051350,9.048668262248504e-08
2024-12-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1136,1293.0,7963722,0.0001426468678841376
2024-09-01,Y62,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1640,1970.0,7930980,0.00020678402921202676
2024-09-01,Y61,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,994,1164.0,7311596,0.00013594843041108944
2025-01-01,Y61,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1853,2053.0,7336059,0.0002525879358385749
2024-10-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,6,21.0,11986533,5.005617554300313e-07
2024-05-01,Y62,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,7906980,1.2647053615919098e-07
2025-02-01,Y58,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,1.0,6150966,1.6257608967436985e-07
2024-12-01,Y58,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,353,402.0,6149594,5.7402163459896704e-05
2025-01-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,887,1052.0,9274875,9.5634712058114e-05
2025-01-01,Y56,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,135,184.0,11108527,1.2152826382831856e-05
2024-08-01,Y56,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,14,25.0,11031060,1.2691436725029145e-06
2025-05-01,Y61,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1266,1309.0,7345292,0.00017235529914944159
2025-04-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1788,2196.0,11124285,0.00016072943114995704
2024-08-01,Y61,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,4,14.0,7307085,5.474139140300134e-07
2024-08-01,Y60,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,8,20.0,11957938,6.690116640511098e-07
2024-02-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,4,16.0,11897588,3.362025983754018e-07
2024-07-01,Y60,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,101,140.0,11953078,8.449706427080957e-06
2024-11-01,Y56,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,366,440.0,11098349,3.297787806096204e-05
2024-09-01,Y62,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,34,37.0,7930980,4.286985971468848e-06
2024-04-01,Y63,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,69,184.0,9215518,7.487370758757131e-06
2024-08-01,Y61,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,466,538.0,7307085,6.377372098449655e-05
